NFORM;nnper;nvj;IDPERV;origen;proposito;VF5;VF6;tiempoviaje;modoprincipal;etapas;VF9;INSE;INSE_RecF;EstratoGeografico;cuadras;codsegorigen;codsegproposito;wcal0
2552;4;1;25520401;1;2;16,3;16,35;5;0;1;1;58;A-;Pando;2;327006;327008;155,0349199
2552;4;2;25520402;2;1;18;18,05;5;0;1;1;58;A-;Pando;2;327008;327006;155,0349199
2554;1;1;25540101;2;1;6;7,1;70;13;2;1;41;M;Pando;15;102001;327312;220,6669349
2554;2;1;25540201;1;2;12;13,4;100;13;1;1;41;M;Pando; ;327312;105102;220,6669349
2554;2;2;25540202;2;1;20,3;21,45;75;13;1;1;41;M;Pando; ;105102;327312;220,6669349
2555;1;1;25550101;1;2;12;12,15;15;8;1;1;42;M;Pando; ;327079;327013;147,11129
2555;1;2;25550102;2;1;19;19,15;15;8;1;1;42;M;Pando; ;327013;327079;147,11129
2556;1;1;25560101;1;6;11;11,1;10;7;1;2;29;B+;Pando; ;327087;327006;122,8400524
2556;1;2;25560102;6;1;15;15,13;13;7;1;2;29;B+;Pando; ;327006;327087;122,8400524
2556;2;1;25560201;1;2;8;8,1;10;10;1;1;29;B+;Pando; ;327087;327009;122,8400524
2556;2;2;25560202;2;1;18;18,45;45;10;1;1;29;B+;Pando; ;327009;327087;122,8400524
2558;2;1;25580201;1;2;8;9;60;8;1;1;36;M-;Pando; ;317175;327122;185,9248393
2558;2;2;25580202;2;1;19;20;60;8;1;1;36;M-;Pando; ;327122;317175;185,9248393
2560;1;1;25600101;1;2;9,3;9,4;10;8;1;1;52;A-;Pando; ;317175;327004;151,2579304
2560;1;2;25600102;2;1;19;19,15;15;8;1;1;52;A-;Pando; ;327004;317175;151,2579304
2560;2;1;25600201;1;2;8;9;60;8;1;1;52;A-;Pando; ;317175;117213;151,2579304
2560;2;2;25600202;2;1;19;20;60;8;1;1;52;A-;Pando; ;117213;317175;151,2579304
2561;1;1;25610101;1;2;8;8,2;20;13;1;1;34;M-;Pando; ;317175;327008;162,2333878
2561;1;2;25610102;2;1;16,3;17,2;50;13;1;1;34;M-;Pando; ;327008;317175;162,2333878
2561;2;1;25610201;1;2;6,3;6,4;10;8;1;1;34;M-;Pando; ;317175;327079;162,2333878
2561;2;2;25610202;2;1;18,3;18,4;10;8;1;1;34;M-;Pando; ;327079;317175;162,2333878
2562;2;1;25620201;1;2;7,5;8;10;8;1;1;45;M+;Pando; ;317016;327312;162,0284363
2562;2;2;25620202;2;1;17;17,15;15;8;1;1;45;M+;Pando; ;327312;317016;162,0284363
2565;1;1;25650101;1;12;6;6,1;10;8;1;1;44;M+;Pando; ;327079;327007;168,594414
2565;1;2;25650102;12;1;6,12;6,22;10;8;1;1;44;M+;Pando; ;327007;327079;168,594414
2565;1;3;25650103;1;2;8;8,1;10;8;1;1;44;M+;Pando; ;327079;327014;168,594414
2565;1;4;25650104;2;1;18;18,1;10;8;1;1;44;M+;Pando; ;327014;327079;168,594414
2565;2;1;25650201;1;2;6;6,1;10;7;1;1;44;M+;Pando; ;327079;327007;168,594414
2565;2;2;25650202;2;1;14;14,5;50;13;2;1;44;M+;Pando;8;327007;327079;168,594414
2565;3;1;25650301;1;5;7;7,15;15;13;1;1;44;M+;Pando; ;327079;317016;168,594414
2565;3;2;25650302;5;1;13;13,15;15;13;1;1;44;M+;Pando; ;317016;327079;168,594414
2565;4;1;25650401;1;5;7;7,15;15;13;1;1;44;M+;Pando; ;327079;317016;168,594414
2565;4;2;25650402;5;1;13;13,15;15;13;1;1;44;M+;Pando; ;317016;327079;168,594414
2566;2;1;25660201;1;2;7;7,3;30;8;1;1;39;M;Pando; ;327079;337340;146,9254424
2566;2;2;25660202;2;1;20;20,3;30;8;1;1;39;M;Pando; ;337340;327079;146,9254424
2568;2;1;25680201;1;2;7,3;7,34;4;0;1;1;44;M+;Pando;1;317016;317016;141,1351417
2568;2;2;25680202;2;1;13;13,03;3;0;1;1;44;M+;Pando;1;317016;317016;141,1351417
2568;2;3;25680203;1;2;14;14,03;3;0;1;1;44;M+;Pando;1;317016;317016;141,1351417
2568;2;4;25680204;2;1;20;20,03;3;0;1;1;44;M+;Pando;1;317016;317016;141,1351417
2568;4;1;25680401;1;5;7;8,45;105;13;3;1;44;M+;Pando;8;317016;107206;141,1351417
2568;4;2;25680402;5;1;14;15,35;95;13;3;1;44;M+;Pando;8;107206;317016;141,1351417
2569;1;1;25690101;1;2;10,3;12;90;13;1;1;55;A-;La Floresta, Atlántida y Otras; ;317065;105202;79,78534602
2569;1;2;25690102;2;1;19,3;21,3;120;13;1;1;55;A-;La Floresta, Atlántida y Otras; ;105202;317065;79,78534602
2571;1;1;25710101;1;2;7;7,3;30;2;1;3;23;B+;La Floresta, Atlántida y Otras; ;308007;308014;79,75454382
2571;1;2;25710102;2;14;14;14,3;30;2;1;3;23;B+;La Floresta, Atlántida y Otras; ;308014;308007;79,75454382
2571;2;1;25710201;1;5;12,3;13;30;13;1;1;23;B+;La Floresta, Atlántida y Otras; ;308007;308008;79,75454382
2571;2;2;25710202;5;1;17;17,3;30;13;1;1;23;B+;La Floresta, Atlántida y Otras; ;308008;308007;79,75454382
2572;1;1;25720101;1;6;13;13,05;5;0;1;1;39;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;3;337391;337391;486,5151606
2572;1;2;25720102;6;1;13,15;13,2;5;0;1;1;39;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;3;337391;337391;486,5151606
2573;1;1;25730101;1;6;10,3;10,45;15;8;1;3;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337338;337186;360,8601153
2573;1;2;25730102;6;7;11,3;11,4;10;8;1;4;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337186;337443;360,8601153
2573;1;3;25730103;7;1;12;12,2;20;8;1;4;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337443;337338;360,8601153
2573;1;4;25730104;1;14;14;14,1;10;7;1;3;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337338;337425;360,8601153
2573;1;5;25730105;14;1;15;15,2;20;7;1;4;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337425;337338;360,8601153
2573;2;1;25730201;1;2;12,3;13;30;8;1;1;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337338;110043;360,8601153
2573;2;2;25730202;2;15;20;20,3;30;8;1;2;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;110043;107009;360,8601153
2573;2;3;25730203;15;1;23;24;60;8;1;2;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;107009;337338;360,8601153
2573;3;1;25730301;1;7;14;14,1;10;8;1;3;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337338;337425;360,8601153
2573;3;2;25730302;7;1;15;15,2;20;8;1;3;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337425;337338;360,8601153
2573;3;3;25730303;1;2;16;16,4;40;8;1;1;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337338;337030;360,8601153
2573;3;4;25730304;2;1;25,3;25,45;15;8;1;1;54;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras; ;337030;337338;360,8601153
2575;2;1;25750201;1;2;7;8;60;8;1;1;48;M+;La Floresta, Atlántida y Otras; ;317268;110222;96,17180333
2575;2;2;25750202;2;1;18,3;19,3;60;8;1;1;48;M+;La Floresta, Atlántida y Otras; ;110222;317268;96,17180333
2575;4;1;25750401;1;5;7,15;8;45;13;1;1;48;M+;La Floresta, Atlántida y Otras; ;317268;317059;96,17180333
2575;4;2;25750402;5;1;12,4;13,3;50;13;1;1;48;M+;La Floresta, Atlántida y Otras; ;317059;317268;96,17180333
2577;2;1;25770201;1;14;15,55;16;5;10;1;2;22;B+;La Floresta, Atlántida y Otras; ;317100;317267;87,10370988
2577;2;2;25770202;14;1;18;18,05;5;10;1;2;22;B+;La Floresta, Atlántida y Otras; ;317267;317100;87,10370988
2577;3;1;25770301;1;15;15,55;16;5;9;1;2;22;B+;La Floresta, Atlántida y Otras; ;317100;317267;87,10370988
2577;3;2;25770302;15;1;18;18,05;5;9;1;2;22;B+;La Floresta, Atlántida y Otras; ;317267;317100;87,10370988
2578;2;1;25780201;1;2;8;8,05;5;10;1;1;35;M-;La Floresta, Atlántida y Otras; ;317100;317162;119,9224839
2578;2;2;25780202;2;1;19,3;19,35;5;10;1;1;35;M-;La Floresta, Atlántida y Otras; ;317162;317100;119,9224839
2579;2;1;25790201;1;5;7,3;7,5;20;0;1;1;7;B-;La Floresta, Atlántida y Otras;9;317170;317077;127,688285
2579;2;2;25790202;5;1;14;14,2;20;0;1;1;7;B-;La Floresta, Atlántida y Otras;9;317077;317170;127,688285
2579;3;1;25790301;1;5;8,2;8,3;10;0;1;5;7;B-;La Floresta, Atlántida y Otras;3;317170;317270;127,688285
2579;3;2;25790302;5;1;16,3;16,4;10;0;1;1;7;B-;La Floresta, Atlántida y Otras;3;317270;317170;127,688285
2579;4;1;25790401;1;5;8,2;8,3;10;0;1;1;7;B-;La Floresta, Atlántida y Otras;3;317170;317270;127,688285
2579;4;2;25790402;5;1;16,3;16,4;10;0;1;1;7;B-;La Floresta, Atlántida y Otras;3;317270;317170;127,688285
2579;6;1;25790601;1;2;5,15;6,4;85;13;1;4;7;B-;La Floresta, Atlántida y Otras; ;317170;107104;127,688285
2579;6;2;25790602;2;1;17,3;19;90;13;1;1;7;B-;La Floresta, Atlántida y Otras; ;107104;317170;127,688285
2580;1;1;25800101;1;6;18,3;18,5;20;9;1;4;14;B-;La Floresta, Atlántida y Otras; ;317170;317051;92,74427085
2580;1;2;25800102;6;1;19,5;20;10;9;1;4;14;B-;La Floresta, Atlántida y Otras; ;317051;317170;92,74427085
2580;2;1;25800201;1;2;5,3;6,45;75;7;1;1;14;B-;La Floresta, Atlántida y Otras; ;317170;122027;92,74427085
2580;2;2;25800202;2;1;16,3;17,45;75;7;1;1;14;B-;La Floresta, Atlántida y Otras; ;122027;317170;92,74427085
2580;2;3;25800203;1;6;18,3;18,5;20;10;1;4;14;B-;La Floresta, Atlántida y Otras; ;317170;317051;92,74427085
2580;2;4;25800204;6;1;19,5;20;10;10;1;4;14;B-;La Floresta, Atlántida y Otras; ;317051;317170;92,74427085
2582;1;1;25820101;1;14;12,1;14;110;13;2;5;26;B+;La Floresta, Atlántida y Otras; ;317077;118031;91,78406747
2582;1;2;25820102;14;1;17,3;19;90;13;2;5;26;B+;La Floresta, Atlántida y Otras; ;118031;317077;91,78406747
2582;2;1;25820201;1;8;12,1;14;110;13;2;4;26;B+;La Floresta, Atlántida y Otras; ;317077;118031;91,78406747
2582;2;2;25820202;8;1;17,3;19;90;13;2;4;26;B+;La Floresta, Atlántida y Otras; ;118031;317077;91,78406747
2582;3;1;25820301;1;16;10;10,05;5;0;1;4;26;B+;La Floresta, Atlántida y Otras;5;317077;317166;91,78406747
2582;3;2;25820302;16;13;15;15,05;5;0;1;3;26;B+;La Floresta, Atlántida y Otras;5;317166;317100;91,78406747
2582;3;3;25820303;13;1;18,25;18,3;5;0;1;3;26;B+;La Floresta, Atlántida y Otras;5;317100;317077;91,78406747
2583;3;1;25830301;1;5;19,3;19,5;20;2;1;1;32;M-;La Floresta, Atlántida y Otras; ;317166;317059;91,66811551
2583;3;2;25830302;5;1;22;22,3;30;2;1;1;32;M-;La Floresta, Atlántida y Otras; ;317059;317166;91,66811551
2586;1;1;25860101;1;2;7;7,1;10;2;1;1;29;B+;La Floresta, Atlántida y Otras; ;317170;308014;99,14529023
2586;1;2;25860102;2;1;19;19,1;10;2;1;1;29;B+;La Floresta, Atlántida y Otras; ;308014;317170;99,14529023
2586;2;1;25860201;1;5;12,2;13;40;11;1;1;29;B+;La Floresta, Atlántida y Otras; ;317170;317052;99,14529023
2586;2;2;25860202;5;1;17;18;60;11;1;1;29;B+;La Floresta, Atlántida y Otras; ;317052;317170;99,14529023
2587;1;1;25870101;1;14;5;5,45;45;7;1;4;24;B+;La Floresta, Atlántida y Otras; ;317100;327014;77,90240235
2587;1;2;25870102;14;1;22;23;60;7;1;4;24;B+;La Floresta, Atlántida y Otras; ;327014;317100;77,90240235
2587;2;1;25870201;1;13;8;9,4;100;13;1;3;24;B+;La Floresta, Atlántida y Otras; ;317100;124125;77,90240235
2587;2;2;25870202;13;1;20;22;120;13;1;4;24;B+;La Floresta, Atlántida y Otras; ;124125;317100;77,90240235
2589;1;1;25890101;2;1;6,3;8;90;13;2;1;35;M-;Pando;10;123206;316108;140,5838057
2589;1;2;25890102;1;2;21,45;22,3;45;13;2;1;35;M-;Pando;10;316108;123206;140,5838057
2589;3;1;25890301;1;2;5,45;6;15;2;1;1;35;M-;Pando; ;316108;316001;140,5838057
2589;3;2;25890302;2;1;14;14,1;10;2;1;1;35;M-;Pando; ;316001;316108;140,5838057
2590;1;1;25900101;1;8;12,1;12,3;20;8;1;1;43;M;Pando; ;337219;327013;179,6674331
2590;1;2;25900102;8;1;13,3;14;30;8;1;1;43;M;Pando; ;327013;337219;179,6674331
2590;2;1;25900201;1;2;7;8,3;90;13;3;1;43;M;Pando;7;337219;124208;179,6674331
2590;2;2;25900202;2;1;15,3;17;90;13;3;1;43;M;Pando;7;124208;337219;179,6674331
2591;1;1;25910101;1;2;7,2;9;100;13;2;1;45;M+;Pando; ;316208;118101;111,5307842
2591;1;2;25910102;2;1;88,88;88,88; ;13;3;1;45;M+;Pando;7;118101;316208;111,5307842
2592;1;1;25920101;1;2;5,5;6,3;40;7;1;1;45;M+;Pando; ;316108;123202;153,3641516
2592;1;2;25920102;2;1;15;16;60;13;2;1;45;M+;Pando;15;123202;316108;153,3641516
2592;2;1;25920201;1;2;5,5;7,2;90;8;1;1;45;M+;Pando; ;316108;199054;153,3641516
2592;2;2;25920202;2;1;18,3;19,3;60;8;1;1;45;M+;Pando; ;199054;316108;153,3641516
2593;1;1;25930101;1;14;12;13,15;75;13;1;4;45;M+;Pando; ;337317;106104;133,8369411
2593;1;2;25930102;14;1;18;19,3;90;13;1;4;45;M+;Pando; ;106104;337317;133,8369411
2594;1;1;25940101;1;2;13,3;14,3;60;10;1;1;50;M+;Pando; ;316208;110123;131,2387873
2594;1;2;25940102;2;1;22,3;23,2;50;10;1;1;50;M+;Pando; ;110123;316208;131,2387873
2594;2;1;25940201;1;2;11,3;12;30;10;1;1;50;M+;Pando; ;316208;337474;131,2387873
2594;2;2;25940202;2;1;22;22,3;30;10;1;1;50;M+;Pando; ;337474;316208;131,2387873
2595;1;1;25950101;1;2;12;14;120;13;2;1;20;B-;Pando;22;316108;104001;160,4850436
2595;1;2;25950102;2;1;22;24;120;13;2;1;20;B-;Pando;22;104001;316108;160,4850436
2596;2;1;25960201;1;2;7,5;8;10;8;1;1;41;M;Pando; ;316122;316208;143,2767522
2596;2;2;25960202;2;1;18;18,1;10;8;1;1;41;M;Pando; ;316208;316122;143,2767522
2596;4;1;25960401;1;13;16;16,3;30;7;1;4;41;M;Pando; ;316122;316308;143,2767522
2596;4;2;25960402;13;1;16,45;17,05;20;8;1;4;41;M;Pando; ;316308;316122;143,2767522
2597;2;1;25970201;1;2;10;11;60;13;1;1;55;A-;Pando; ;316107;110005;161,9256335
2597;2;2;25970202;2;1;20,2;21;40;13;1;1;55;A-;Pando; ;110005;316107;161,9256335
2599;1;1;25990101;1;2;13,5;13,55;5;8;1;1;51;A-;Pando; ;337218;316208;146,8322221
2599;1;2;25990102;2;1;21,5;21,55;5;8;1;1;51;A-;Pando; ;316208;337218;146,8322221
2601;1;1;26010101;1;6;16;16,02;2;0;1;1;30;M-;Zona I - Casavalle            Bajo;1;117111;117111;332,6086392
2601;1;2;26010102;6;1;16,15;16,17;2;0;1;1;30;M-;Zona I - Casavalle            Bajo;1;117111;117010;332,6086392
2601;2;1;26010201;1;16;6;6,4;40;13;2;1;30;M-;Zona I - Casavalle            Bajo;6;117111;124126;332,6086392
2601;2;2;26010202;16;1;15,2;16;40;13;2;1;30;M-;Zona I - Casavalle            Bajo;6;124126;117111;332,6086392
2602;1;1;26020101;1;2;8,3;8,45;15;8;1;1;21;B-;Zona I - Casavalle            Bajo; ;117012;122228;332,6086392
2602;1;2;26020102;2;2;9,3;9,45;15;8;1;1;21;B-;Zona I - Casavalle            Bajo; ;122228;117012;332,6086392
2602;1;3;26020103;2;1;15;15,02;2;10;1;5;21;B-;Zona I - Casavalle            Bajo; ;117012;117010;332,6086392
2602;1;4;26020104;1;2;16;16,02;2;10;1;5;21;B-;Zona I - Casavalle            Bajo; ;117010;117012;332,6086392
2602;1;5;26020105;2;1;20,3;20,31;1;8;1;1;21;B-;Zona I - Casavalle            Bajo; ;117012;117012;332,6086392
2602;2;1;26020201;1;2;8;8,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;2;2;26020202;2;1;13;13,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;2;3;26020203;1;2;16;16,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;2;4;26020204;2;1;20,3;20,35;5;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;4;1;26020401;1;16;8;8,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;4;2;26020402;16;1;13;13,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;4;3;26020403;1;16;16;16,02;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2602;4;4;26020404;16;1;20,3;20,32;2;0;1;1;21;B-;Zona I - Casavalle            Bajo;2;117012;117012;332,6086392
2603;1;1;26030101;1;11;7,3;8;30;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117111;117229;105,8630579
2603;1;2;26030102;11;15;8,1;8,3;20;1;1;2;28;B+;Zona I - Casavalle            NoBajo;14;117229;117213;105,8630579
2603;1;3;26030103;15;1;9,3;9,4;10;0;1;2;28;B+;Zona I - Casavalle            NoBajo;6;117213;117111;105,8630579
2603;1;4;26030104;1;6;10;10,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;4;117111;117111;105,8630579
2603;1;5;26030105;6;6;10,15;10,17;2;0;1;1;28;B+;Zona I - Casavalle            NoBajo;3;117111;117113;105,8630579
2603;1;6;26030106;6;13;10,25;10,3;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;4;117113;117010;105,8630579
2603;1;7;26030107;13;1;10,54;10,55;1;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;117010;117111;105,8630579
2603;1;8;26030108;1;11;11;11,1;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117111;117229;105,8630579
2603;1;9;26030109;11;1;11,1;11,2;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117229;117111;105,8630579
2603;1;10;26030110;1;11;13,2;13,4;20;0;1;2;28;B+;Zona I - Casavalle            NoBajo;6;117111;111008;105,8630579
2603;1;11;26030111;11;1;13,5;14;10;0;1;2;28;B+;Zona I - Casavalle            NoBajo;6;111008;117111;105,8630579
2603;1;12;26030112;1;11;15,1;15,2;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117111;117229;105,8630579
2603;1;13;26030113;11;1;15,55;16,05;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117229;117111;105,8630579
2603;1;14;26030114;1;11;18;18,05;5;0;1;2;28;B+;Zona I - Casavalle            NoBajo;6;117111;111008;105,8630579
2603;1;15;26030115;11;1;18,1;18,2;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;6;111008;117111;105,8630579
2603;2;1;26030201;1;2;6,4;7,45;65;13;2;1;28;B+;Zona I - Casavalle            NoBajo; ;117111;116019;105,8630579
2603;2;2;26030202;2;1;17,3;18,15;45;13;2;1;28;B+;Zona I - Casavalle            NoBajo; ;116019;117111;105,8630579
2603;3;1;26030301;1;5;9,15;9,25;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117111;117229;105,8630579
2603;3;2;26030302;5;1;11;11,1;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117229;117111;105,8630579
2603;3;3;26030303;1;5;13,2;13,4;20;0;1;1;28;B+;Zona I - Casavalle            NoBajo;6;117111;111008;105,8630579
2603;3;4;26030304;5;1;18,1;18,2;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;6;111008;117111;105,8630579
2603;4;1;26030401;1;5;7,3;8;30;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117111;117229;105,8630579
2603;4;2;26030402;5;1;15,55;16,05;10;0;1;1;28;B+;Zona I - Casavalle            NoBajo;9;117229;117111;105,8630579
2604;1;1;26040101;1;4;14;15;60;13;2;5;21;B-;Toledo, Suarez y Otras;12;316103;327006;115,881983
2604;1;2;26040102;4;1;16,3;17,3;60;13;2;5;21;B-;Toledo, Suarez y Otras;12;327006;316103;115,881983
2604;2;1;26040201;1;11;12,3;12,55;25;1;1;1;21;B-;Toledo, Suarez y Otras;12;316103;316002;115,881983
2604;2;2;26040202;11;1;13;13,3;30;1;1;1;21;B-;Toledo, Suarez y Otras;12;316002;316103;115,881983
2604;2;3;26040203;1;4;14;15;60;13;2;5;21;B-;Toledo, Suarez y Otras;12;316103;327006;115,881983
2604;2;4;26040204;4;1;16,3;17,3;60;13;2;5;21;B-;Toledo, Suarez y Otras;12;327006;316103;115,881983
2604;3;1;26040301;1;5;6,5;7,3;40;1;1;1;21;B-;Toledo, Suarez y Otras;15;316103;316002;115,881983
2604;3;2;26040302;5;1;14,3;15;30;1;1;1;21;B-;Toledo, Suarez y Otras;15;316002;316103;115,881983
2604;3;3;26040303;1;11;16,3;17;30;1;1;4;21;B-;Toledo, Suarez y Otras;12;316103;316002;115,881983
2604;3;4;26040304;11;1;17;17,3;30;1;1;4;21;B-;Toledo, Suarez y Otras;12;316002;316103;115,881983
2604;4;1;26040401;1;5;12,3;12,55;25;1;1;1;21;B-;Toledo, Suarez y Otras;12;316103;316002;115,881983
2604;4;2;26040402;5;1;17;17,3;30;1;1;1;21;B-;Toledo, Suarez y Otras;12;316002;316103;115,881983
2604;5;1;26040501;1;5;12,3;12,55;25;1;1;1;21;B-;Toledo, Suarez y Otras;12;316103;316002;115,881983
2604;5;2;26040502;5;1;17;17,3;30;1;1;1;21;B-;Toledo, Suarez y Otras;12;316002;316103;115,881983
2609;1;1;26090101;1;11;8;8,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;1;2;26090102;11;1;8,07;8,1;3;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;1;3;26090103;1;13;10;10,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;111008;111008;97,16388473
2609;1;4;26090104;13;11;11,5;11,55;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;111008;111008;97,16388473
2609;1;5;26090105;11;6;12;12,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;111008;117213;97,16388473
2609;1;6;26090106;6;13;12,2;12,25;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;117213;111008;97,16388473
2609;1;7;26090107;13;1;16;16,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;1;8;26090108;1;12;17;17,2;20;13;1;2;28;B+;Zona I - Casavalle            NoBajo; ;111008;122021;97,16388473
2609;1;9;26090109;12;1;17,3;17,5;20;13;1;2;28;B+;Zona I - Casavalle            NoBajo; ;122021;111008;97,16388473
2609;1;10;26090110;1;12;18,1;18,3;20;13;1;2;28;B+;Zona I - Casavalle            NoBajo; ;111008;122021;97,16388473
2609;1;11;26090111;12;6;18,35;18,55;20;13;1;1;28;B+;Zona I - Casavalle            NoBajo; ;122021;111008;97,16388473
2609;1;12;26090112;6;1;19,1;19,15;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;2;1;26090201;1;2;6,45;7,3;45;13;2;1;28;B+;Zona I - Casavalle            NoBajo; ;111008;121246;97,16388473
2609;2;2;26090202;2;1;21;21,3;30;13;2;1;28;B+;Zona I - Casavalle            NoBajo; ;121246;111008;97,16388473
2609;3;1;26090301;1;5;8;8,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;3;2;26090302;5;14;12;12,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;111008;117213;97,16388473
2609;3;3;26090303;14;13;12,2;12,25;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;1;117213;111008;97,16388473
2609;3;4;26090304;13;1;16;16,05;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2609;3;5;26090305;1;5;17;17,2;20;13;1;2;28;B+;Zona I - Casavalle            NoBajo; ;111008;122021;97,16388473
2609;3;6;26090306;5;14;18,35;18,55;20;13;1;1;28;B+;Zona I - Casavalle            NoBajo; ;122021;111008;97,16388473
2609;3;7;26090307;14;1;19,1;19,15;5;0;1;1;28;B+;Zona I - Casavalle            NoBajo;2;111008;111008;97,16388473
2612;1;1;26120101;1;2;7;7,2;20;12;1;1;27;B+;Ciudad del Plata, Libertad; ;1606315;1606409;86,75923587
2612;1;2;26120102;2;1;17;17,2;20;12;1;1;27;B+;Ciudad del Plata, Libertad; ;1606409;1606315;86,75923587
2613;1;1;26130101;1;11;7,5;7,55;5;10;1;1;27;B+;Ciudad del Plata, Libertad; ;1606315;1606314;118,8498146
2613;1;2;26130102;11;10;8;8,05;5;10;1;9;27;B+;Ciudad del Plata, Libertad; ;1606314;1606315;118,8498146
2613;1;3;26130103;10;11;11,55;12;5;10;1;1;27;B+;Ciudad del Plata, Libertad; ;1606315;1606314;118,8498146
2613;1;4;26130104;11;1;12,05;12,15;10;10;1;1;27;B+;Ciudad del Plata, Libertad; ;1606314;1606315;118,8498146
2613;2;1;26130201;1;2;4,5;6,3;100;13;1;1;27;B+;Ciudad del Plata, Libertad; ;1606315;123003;118,8498146
2613;2;2;26130202;2;1;15,25;16,3;65;13;1;1;27;B+;Ciudad del Plata, Libertad; ;123003;1606315;118,8498146
2613;3;1;26130301;1;5;7;7,15;15;0;1;1;27;B+;Ciudad del Plata, Libertad;5;1606315;1606314;118,8498146
2613;3;2;26130302;5;1;14;14,2;20;0;1;1;27;B+;Ciudad del Plata, Libertad;5;1606314;1606315;118,8498146
2613;4;1;26130401;1;5;7,5;7,55;5;9;1;1;27;B+;Ciudad del Plata, Libertad; ;1606315;1606314;118,8498146
2613;4;2;26130402;5;1;12,05;12,15;10;9;1;1;27;B+;Ciudad del Plata, Libertad; ;1606314;1606315;118,8498146
2614;1;1;26140101;1;6;15;15,15;15;8;1;3;55;A-;Ciudad del Plata, Libertad; ;1606315;1606311;77,01064324
2614;1;2;26140102;6;1;16;16,15;15;8;1;3;55;A-;Ciudad del Plata, Libertad; ;1606311;1606315;77,01064324
2614;2;1;26140201;1;15;16;16,45;45;8;1;3;55;A-;Ciudad del Plata, Libertad; ;1606315;105103;77,01064324
2614;2;2;26140202;15;1;23;23,4;40;8;1;3;55;A-;Ciudad del Plata, Libertad; ;105103;1606315;77,01064324
2616;1;1;26160101;1;6;10;10,15;15;10;1;2;35;M-;Ciudad del Plata, Libertad; ;1606115;1606115;102,8224167
