NFORM;nnper;nvj;netp;IDPERVE;BL;EB0P1;EB0P2;EB1P1;EB1P2;EB1P3;EB1P4;EB1P5;EB1P6;EB1P7;EB2P1;EB6P1;EB3P1;EB4P1;EB4P2;EB4P3;EB5BP1L;EB5BP4;EB5P5;INSE;INSE_RecF;EstratoGeografico;wcal0;codsegparadasube;codsegparadabaja
2410;3;3;1;2410030301;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;45;M+;Ciudad del Plata, Libertad;90,42679606; ; 
2410;3;4;1;2410030401;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;45;M+;Ciudad del Plata, Libertad;90,42679606; ; 
2411;1;1;1;2411010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;1;2;1;2411010201;11;0;0;6;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;1;3;1;2411010301;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;1;4;1;2411010401;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;1;5;1;2411010501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;1;6;1;2411010601;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;2;1;1;2411020101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;2;2;1;2411020201;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2411;2;3;1;2411020301;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;449,4054343; ; 
2413;1;1;1;2413010101;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;1;2;1;2413010201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;1;3;1;2413010301;11;0;0;5;1;3;3000;2; ;3; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;2;1;1;2413020101;12;0;0;5;1;3;3000;2; ;3; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;3;1;1;2413030101;12;0;0;5;1;3;3000;2; ;3; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;4;1;1;2413040101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;4;2;1;2413040201;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2413;4;3;1;2413040301;12;0;0;5;1;3;3000;2; ;3; ; ; ; ; ; ; ; ; ;49;M+;Montevideo Alto;1121,806878; ; 
2414;1;1;1;2414010101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;2;1;2414010201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;3;1;2414010301;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;4;1;2414010401;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;5;1;2414010501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;6;1;2414010601;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;1;7;1;2414010701;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;2;1;1;2414020101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;2;2;1;2414020201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;2;3;1;2414020301;11;0;0;1;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2414;2;4;1;2414020401;11;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;82;A+;Montevideo Alto;448,6678006; ; 
2415;1;1;1;2415010101;11;0;2;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2415;1;2;1;2415010201;11;2;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2415;2;1;1;2415020101;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2415;2;2;1;2415020201;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2415;3;1;1;2415030101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2415;3;2;1;2415030201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;60;A+;Montevideo Alto;1072,031114; ; 
2418;1;1;1;2418010101;11;0;1;4;1;1;140;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;1;2;1;2418010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;1;3;1;2418010301;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;1;4;1;2418010401;11;1;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;1;5;1;2418010501;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;2;1;1;2418020101;11;0;0;1;1;3;600;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;2;2;1;2418020201;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2418;2;3;1;2418020301;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;990,6229656; ; 
2419;1;1;1;2419010101;51;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;116;0;1;79;A+;Montevideo Alto;857,3553021;118111;105203
2419;1;2;1;2419010201;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;117;0;1;79;A+;Montevideo Alto;857,3553021;105201;118108
2419;1;3;1;2419010301;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;1;4;1;2419010401;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;2;1;1;2419020101;2; ; ; ; ; ; ; ; ; ;10;6; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;2;2;1;2419020201;2; ; ; ; ; ; ; ; ; ;10;6; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;2;3;1;2419020301;11;0;4;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;2;4;1;2419020401;11;4;2;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2419;2;5;1;2419020501;11;2;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;79;A+;Montevideo Alto;857,3553021; ; 
2421;1;1;1;2421010101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;1;2;1;2421010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;1;3;1;2421010301;12;0;0;2;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;1;4;1;2421010401;12;0;0;5;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;2;1;1;2421020101;12;0;0;2;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;2;2;1;2421020201;12;0;0;5;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;3;1;1;2421030101;12;0;0;2;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2421;3;2;1;2421030201;12;0;0;5;2; ; ;2; ;4; ; ; ; ; ; ; ; ; ;31;M-;Las Piedras, La Paz, Progreso y Otras;597,9527745; ; 
2422;1;1;1;2422010101;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;36;M-;Las Piedras, La Paz, Progreso y Otras;371,1986709; ; 
2422;1;2;1;2422010201;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;36;M-;Las Piedras, La Paz, Progreso y Otras;371,1986709; ; 
2422;1;3;1;2422010301;2; ; ; ; ; ; ; ; ; ;5;7; ; ; ; ; ; ; ;36;M-;Las Piedras, La Paz, Progreso y Otras;371,1986709; ; 
2422;1;4;1;2422010401;2; ; ; ; ; ; ; ; ; ;5;7; ; ; ; ; ; ; ;36;M-;Las Piedras, La Paz, Progreso y Otras;371,1986709; ; 
2423;1;1;1;2423010101;13; ; ;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;1;2;1;2423010201;13; ; ;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;1;3;1;2423010301;13; ; ;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;1;4;1;2423010401;13; ; ;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;2;1;1;2423020101;13; ; ;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;2;2;1;2423020201;13; ; ;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;2;3;1;2423020301;13; ; ;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;2;4;1;2423020401;13; ; ;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;3;1;1;2423030101;51;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ;230;5;10;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;304234;114017
2423;3;1;2;2423030102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;137;20;1;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;114017;107010
2423;3;2;1;2423030201;2; ; ; ; ; ; ; ; ; ;10;4; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;3;3;1;2423030301;51;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ;180;5;1;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;115106;104203
2423;3;3;2;2423030302;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;3;3;3;2423030303;51;0;3; ; ; ; ; ; ; ; ; ; ; ; ; ;230;15;10;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;101002;304234
2423;4;1;1;2423040101;51;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ;192;10;3;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;124121;118215
2423;4;1;2;2423040102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;121;999;3;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;118215;118105
2423;4;2;1;2423040201;51;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ;116;10;1;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;118105;104203
2423;4;3;1;2423040301;2; ; ; ; ; ; ; ; ; ;5;3; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2423;4;3;2;2423040302;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;60;10;1;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234;101105;124212
2423;4;3;3;2423040303;2; ; ; ; ; ; ; ; ; ;5;3; ; ; ; ; ; ; ;42;M;Las Piedras, La Paz, Progreso y Otras;467,30234; ; 
2424;1;1;1;2424010101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;45;M+;Las Piedras, La Paz, Progreso y Otras;380,1707458; ; 
2424;1;2;1;2424010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;45;M+;Las Piedras, La Paz, Progreso y Otras;380,1707458; ; 
2425;1;1;1;2425010101;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;54;A-;Las Piedras, La Paz, Progreso y Otras;321,7716664; ; 
2425;1;2;1;2425010201;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;54;A-;Las Piedras, La Paz, Progreso y Otras;321,7716664; ; 
2425;1;3;1;2425010301;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;54;A-;Las Piedras, La Paz, Progreso y Otras;321,7716664; ; 
2425;1;4;1;2425010401;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;54;A-;Las Piedras, La Paz, Progreso y Otras;321,7716664; ; 
2426;1;1;1;2426010101;42;0;0; ; ; ; ; ; ; ; ; ; ;110;2;1; ; ; ;59;A-;Montevideo Alto;460,850007; ; 
2426;1;2;1;2426010201;42;0;0; ; ; ; ; ; ; ; ; ; ;110;2;1; ; ; ;59;A-;Montevideo Alto;460,850007; ; 
2427;1;1;1;2427010101;2; ; ; ; ; ; ; ; ; ;5;7; ; ; ; ; ; ; ;44;M+;Montevideo Bajo;468,3958159; ; 
2427;1;2;1;2427010201;2; ; ; ; ; ; ; ; ; ;6;7; ; ; ; ; ; ; ;44;M+;Montevideo Bajo;468,3958159; ; 
2427;1;3;1;2427010301;2; ; ; ; ; ; ; ; ; ;6;7; ; ; ; ; ; ; ;44;M+;Montevideo Bajo;468,3958159; ; 
2427;2;1;1;2427020101;2; ; ; ; ; ; ; ; ; ;5;5; ; ; ; ; ; ; ;44;M+;Montevideo Bajo;468,3958159; ; 
2427;3;1;1;2427030101;51;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;103;5;2;44;M+;Montevideo Bajo;468,3958159;102004;105101
2427;3;2;1;2427030201;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;CA1;5;2;44;M+;Montevideo Bajo;468,3958159;105101;102004
2428;1;1;1;2428010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;1;2;1;2428010201;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;1;3;1;2428010301;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;1;4;1;2428010401;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;1;1;2428020101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;1;2;2428020102;2; ; ; ; ; ; ; ; ; ;12;1; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;2;1;2428020201;2; ; ; ; ; ; ; ; ; ;12;1; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;2;2;2428020202;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;3;1;2428020301;11;0;2;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;4;1;2428020401;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;2;5;1;2428020501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;3;1;1;2428030101;2; ; ; ; ; ; ; ; ; ;8;7; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;3;2;1;2428030201;2; ; ; ; ; ; ; ; ; ;8;7; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;3;3;1;2428030301;6;0;0; ; ; ; ; ; ; ; ; ; ;67;3;2; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;3;4;1;2428030401;6;0;0; ; ; ; ; ; ; ; ; ; ;70;3;2; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;4;1;1;2428040101;2; ; ; ; ; ; ; ; ; ;8;7; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2428;4;2;1;2428040201;2; ; ; ; ; ; ; ; ; ;8;7; ; ; ; ; ; ; ;72;A+;Montevideo Alto;1242,242694; ; 
2429;1;1;1;2429010101;51;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;524;10;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;116113;101204
2429;1;1;2;2429010102;51;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ;169;15;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;101205;117001
2429;1;2;1;2429010201;51;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ;169;10;15;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;117001;111106
2429;1;3;1;2429010301;51;0;3; ; ; ; ; ; ; ; ; ; ; ; ; ;169;10;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;111106;108010
2429;1;3;2;2429010302;51;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;127;15;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;108010;120225
2429;2;1;1;2429020101;51;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ;127;20;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;116110;120034
2429;2;1;2;2429020102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;G;20;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;120034;124106
2429;2;2;1;2429020201;51;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;183;3;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;124107;120039
2429;2;2;2;2429020202;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;L14;10;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;120039;120225
2429;5;1;1;2429050101;51;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;20;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;120225;101104
2429;5;1;2;2429050102;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;169;10;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;101104;117001
2429;5;2;1;2429050201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;192;5;15;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;117001;111106
2429;5;3;1;2429050301;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;456;10;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;111106;114024
2429;5;3;2;2429050302;51;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ;127;15;3;16;B-;Zona III - Cuenca Cerro Norte Bajo;157,266883;114024;120225
2430;1;1;1;2430010101;13;0;0;4;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;1;2;1;2430010201;13;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;1;3;1;2430010301;11;0;0;4;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;1;4;1;2430010401;11;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;2;1;1;2430020101;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;2;2;1;2430020201;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;2;3;1;2430020301;12;0;0;4;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;2;4;1;2430020401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;3;1;1;2430030101;12;0;0;4;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;3;2;1;2430030201;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;4;1;1;2430040101;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;L6;5;10;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496;113136;113037
2430;4;2;1;2430040201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;137;10;10;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496;113037;113136
2430;4;3;1;2430040301;12;0;0;4;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2430;4;4;1;2430040401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;24;B+;Zona III - Cuenca Cerro Norte Bajo;229,2966496; ; 
2431;1;1;1;2431010101;14;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;1;2;1;2431010201;14;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;1;3;1;2431010301;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;1;4;1;2431010401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;2;1;1;2431020101;13;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;2;2;1;2431020201;13;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;2;3;1;2431020301;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;2;4;1;2431020401;11;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;3;1;1;2431030101;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;L14;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;120225;120039
2431;3;2;1;2431030201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;114006;120225
2431;3;3;1;2431030301;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;L14;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;120225;120035
2431;3;4;1;2431030401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2431;4;1;1;2431040101;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;L14;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;120225;120039
2431;4;1;2;2431040102;51;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ;G;5;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;114006;114213
2431;4;2;1;2431040201;51;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;127;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;114213;120225
2431;4;3;1;2431040301;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;L4;10;10;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331;120225;120035
2431;4;4;1;2431040401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;25;B+;Zona III - Cuenca Cerro Norte Bajo;150,5516331; ; 
2433;2;1;1;2433020101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;524;1;3;45;M+;Zona III - Cuenca Cerro Norte Bajo;113,9948488;116110;120008
2433;2;1;2;2433020102;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;185;1;3;45;M+;Zona III - Cuenca Cerro Norte Bajo;113,9948488;120008;120003
2433;2;2;1;2433020201;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;125;1;3;45;M+;Zona III - Cuenca Cerro Norte Bajo;113,9948488;120003;120034
2433;2;2;2;2433020202;51;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;524;1;3;45;M+;Zona III - Cuenca Cerro Norte Bajo;113,9948488;120034;116110
2433;2;3;1;2433020301;51;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;157;1;3;45;M+;Zona III - Cuenca Cerro Norte Bajo;113,9948488;120024;120036
